,MTU,Biomass[MW],FossilGas[MW],FossilHardcoal[MW],FossilOil[MW],FossilPeat[MW],HydroRun-of-riverandpoundage[MW],HydroWaterReservoir[MW],Nuclear[MW],Other[MW],Otherrenewable[MW],Solar[MW],Waste[MW],WindOffshore[MW],WindOnshore[MW]
178,2018-01-08 10:00:00,600.0,904.0,1369.0,22.0,338.0,2306.0,20856.0,8921.0,896.0,42.0,406.0,177.0,82.0,899.0
179,2018-01-08 11:00:00,604.0,906.0,1304.0,24.0,337.0,2206.0,20838.0,8926.0,906.0,42.0,490.0,174.0,55.0,1060.0
180,2018-01-08 12:00:00,609.0,952.0,1320.0,27.0,337.0,2316.0,20714.0,8927.0,909.0,42.0,552.0,170.0,30.0,1194.0
181,2018-01-08 13:00:00,599.0,1032.0,1313.0,28.0,335.0,2314.0,20599.0,8908.0,907.0,42.0,593.0,164.0,39.0,1271.0
182,2018-01-08 14:00:00,605.0,1063.0,1308.0,27.0,334.0,2287.0,20547.0,8907.0,905.0,42.0,591.0,182.0,49.0,1319.0
183,2018-01-08 15:00:00,607.0,1054.0,1326.0,55.0,331.0,2057.0,20216.0,8898.0,898.0,42.0,550.0,159.0,58.0,1325.0
184,2018-01-08 16:00:00,599.0,1022.0,1380.0,50.0,326.0,2124.0,20444.0,8886.0,884.0,42.0,456.0,158.0,66.0,1399.0
185,2018-01-08 17:00:00,601.0,1000.0,1383.0,22.0,329.0,1927.0,20494.0,8884.0,872.0,42.0,345.0,159.0,67.0,1381.0
186,2018-01-08 18:00:00,604.0,1024.0,1405.0,25.0,329.0,1825.0,20346.0,8880.0,856.0,42.0,214.0,158.0,42.0,1294.0
187,2018-01-08 19:00:00,612.0,1011.0,1421.0,37.0,329.0,1741.0,20264.0,8869.0,847.0,42.0,99.0,159.0,22.0,1131.0
188,2018-01-08 20:00:00,612.0,927.0,1374.0,36.0,334.0,1542.0,19991.0,8873.0,800.0,42.0,35.0,160.0,5.0,1052.0
189,2018-01-08 21:00:00,614.0,923.0,1316.0,72.0,324.0,1381.0,19698.0,8878.0,770.0,42.0,4.0,161.0,0.0,1173.0
190,2018-01-08 22:00:00,613.0,908.0,1301.0,73.0,293.0,1356.0,19126.0,8884.0,769.0,42.0,0.0,159.0,0.0,1206.0
191,2018-01-08 23:00:00,617.0,859.0,1262.0,21.0,276.0,1256.0,15460.0,8886.0,768.0,42.0,0.0,158.0,0.0,1303.0
192,2018-01-09 00:00:00,896.0,1206.0,674.0,21.0,425.0,1729.0,18200.0,6320.0,636.0,30.0,0.0,157.0,91.0,1738.0
193,2018-01-09 01:00:00,893.0,1178.0,628.0,13.0,439.0,1645.0,16210.0,6318.0,637.0,30.0,0.0,154.0,72.0,1635.0
194,2018-01-09 02:00:00,892.0,1182.0,624.0,14.0,425.0,1580.0,15473.0,6312.0,635.0,30.0,0.0,155.0,84.0,1507.0
195,2018-01-09 03:00:00,869.0,1139.0,571.0,14.0,404.0,1523.0,14116.0,6291.0,631.0,30.0,0.0,148.0,90.0,1390.0
196,2018-01-09 04:00:00,888.0,1149.0,536.0,12.0,401.0,1512.0,13546.0,6239.0,636.0,30.0,0.0,150.0,96.0,1352.0
197,2018-01-09 05:00:00,886.0,1155.0,564.0,13.0,417.0,1531.0,14035.0,6233.0,635.0,30.0,0.0,148.0,142.0,1275.0
198,2018-01-09 06:00:00,826.0,1160.0,612.0,13.0,438.0,1654.0,15819.0,6234.0,649.0,30.0,2.0,149.0,173.0,1203.0
199,2018-01-09 07:00:00,894.0,1178.0,650.0,14.0,426.0,1748.0,18978.0,6233.0,764.0,30.0,28.0,151.0,156.0,1096.0
200,2018-01-09 08:00:00,900.0,1237.0,730.0,13.0,421.0,1946.0,21990.0,6232.0,823.0,31.0,95.0,151.0,159.0,951.0
201,2018-01-09 09:00:00,902.0,1229.0,727.0,14.0,450.0,2196.0,23870.0,6230.0,847.0,32.0,201.0,154.0,154.0,845.0
202,2018-01-09 10:00:00,902.0,1220.0,727.0,14.0,452.0,2195.0,24002.0,6230.0,851.0,32.0,276.0,153.0,154.0,772.0
203,2018-01-09 11:00:00,809.0,1210.0,722.0,13.0,451.0,2116.0,23881.0,6227.0,858.0,32.0,331.0,152.0,116.0,674.0
204,2018-01-09 12:00:00,766.0,1210.0,728.0,14.0,437.0,1926.0,23116.0,6226.0,860.0,32.0,327.0,152.0,130.0,645.0
205,2018-01-09 13:00:00,677.0,1228.0,669.0,19.0,426.0,1830.0,21706.0,6225.0,809.0,32.0,328.0,156.0,181.0,680.0
206,2018-01-09 14:00:00,772.0,1165.0,591.0,12.0,433.0,1762.0,20734.0,6223.0,782.0,32.0,322.0,153.0,138.0,699.0
207,2018-01-09 15:00:00,816.0,1090.0,598.0,13.0,429.0,1688.0,20521.0,6222.0,774.0,32.0,356.0,152.0,93.0,681.0
208,2018-01-09 16:00:00,818.0,1091.0,631.0,12.0,427.0,1758.0,21211.0,6212.0,789.0,32.0,334.0,155.0,88.0,721.0
209,2018-01-09 17:00:00,922.0,1125.0,722.0,14.0,424.0,1932.0,23112.0,6186.0,841.0,32.0,217.0,158.0,78.0,679.0
210,2018-01-09 18:00:00,994.0,1149.0,727.0,13.0,455.0,2171.0,24096.0,6196.0,829.0,32.0,111.0,157.0,56.0,664.0
211,2018-01-09 19:00:00,989.0,1162.0,745.0,15.0,453.0,2228.0,24178.0,6198.0,823.0,32.0,31.0,155.0,38.0,681.0
212,2018-01-09 20:00:00,1002.0,1195.0,739.0,14.0,454.0,2354.0,24380.0,6205.0,817.0,32.0,1.0,157.0,16.0,734.0
213,2018-01-09 21:00:00,981.0,1251.0,731.0,13.0,454.0,2190.0,23490.0,6209.0,816.0,32.0,0.0,156.0,1.0,788.0
214,2018-01-09 22:00:00,939.0,1201.0,700.0,13.0,437.0,1925.0,20523.0,6219.0,813.0,32.0,0.0,156.0,2.0,846.0
215,2018-01-09 23:00:00,939.0,1148.0,617.0,12.0,433.0,1703.0,16834.0,6220.0,756.0,32.0,0.0,155.0,2.0,914.0
216,2018-01-10 00:00:00,1052.0,1109.0,788.0,15.0,442.0,2177.0,16129.0,10465.0,801.0,40.0,0.0,183.0,297.0,3727.0
217,2018-01-10 01:00:00,1055.0,1102.0,763.0,16.0,442.0,2136.0,16189.0,10468.0,793.0,40.0,0.0,184.0,239.0,3452.0
218,2018-01-10 02:00:00,1031.0,1116.0,675.0,17.0,443.0,2185.0,16320.0,10470.0,806.0,39.0,0.0,186.0,218.0,3272.0
219,2018-01-10 03:00:00,1028.0,1090.0,656.0,14.0,445.0,2294.0,16598.0,10468.0,832.0,39.0,0.0,184.0,331.0,3185.0
220,2018-01-10 04:00:00,1024.0,1095.0,681.0,14.0,472.0,2411.0,17552.0,10468.0,871.0,41.0,0.0,185.0,363.0,3060.0
221,2018-01-10 05:00:00,1039.0,1132.0,954.0,14.0,506.0,2645.0,19407.0,10470.0,898.0,41.0,0.0,185.0,404.0,3029.0
222,2018-01-10 06:00:00,1215.0,1212.0,1102.0,18.0,529.0,2640.0,22539.0,10469.0,918.0,41.0,0.0,186.0,428.0,3059.0
223,2018-01-10 07:00:00,1232.0,1372.0,1134.0,23.0,526.0,2987.0,24786.0,10473.0,931.0,41.0,5.0,187.0,455.0,3068.0
224,2018-01-10 08:00:00,1236.0,1385.0,1161.0,23.0,541.0,3103.0,25414.0,10477.0,971.0,41.0,66.0,186.0,509.0,2945.0
225,2018-01-10 09:00:00,1163.0,1425.0,1190.0,20.0,538.0,3150.0,25128.0,10476.0,986.0,33.0,198.0,181.0,551.0,2596.0
226,2018-01-10 10:00:00,1048.0,1402.0,1201.0,18.0,530.0,3181.0,24862.0,10477.0,930.0,18.0,352.0,179.0,558.0,2708.0
227,2018-01-10 11:00:00,1010.0,1364.0,1201.0,18.0,527.0,3140.0,23846.0,10465.0,880.0,18.0,401.0,177.0,543.0,2962.0
228,2018-01-10 12:00:00,991.0,1331.0,1104.0,18.0,516.0,3131.0,23031.0,10461.0,858.0,18.0,406.0,177.0,574.0,3325.0
229,2018-01-10 13:00:00,1045.0,1280.0,1113.0,22.0,509.0,3044.0,22663.0,10458.0,800.0,18.0,414.0,175.0,596.0,3419.0
230,2018-01-10 14:00:00,994.0,1171.0,976.0,15.0,499.0,2977.0,22893.0,10454.0,799.0,18.0,396.0,168.0,672.0,3532.0
231,2018-01-10 15:00:00,988.0,1200.0,817.0,15.0,500.0,2938.0,23348.0,10448.0,751.0,18.0,322.0,167.0,605.0,3642.0
232,2018-01-10 16:00:00,1050.0,1166.0,765.0,15.0,500.0,2934.0,23165.0,10448.0,780.0,18.0,234.0,168.0,745.0,3587.0
233,2018-01-10 17:00:00,1218.0,1198.0,851.0,16.0,510.0,3025.0,23504.0,10457.0,829.0,18.0,103.0,169.0,789.0,3560.0
234,2018-01-10 18:00:00,1319.0,1254.0,1002.0,15.0,519.0,3143.0,24509.0,10463.0,813.0,18.0,21.0,169.0,646.0,3505.0
235,2018-01-10 19:00:00,1317.0,1304.0,1061.0,20.0,503.0,3216.0,24501.0,10456.0,757.0,18.0,0.0,171.0,849.0,3588.0
236,2018-01-10 20:00:00,1337.0,1309.0,1012.0,19.0,471.0,2875.0,23460.0,10482.0,809.0,18.0,0.0,170.0,854.0,3668.0
237,2018-01-10 21:00:00,1119.0,1224.0,846.0,16.0,457.0,2895.0,22695.0,10316.0,858.0,18.0,0.0,171.0,830.0,3518.0
238,2018-01-10 22:00:00,1042.0,1181.0,719.0,15.0,456.0,2904.0,21480.0,9605.0,861.0,19.0,0.0,167.0,826.0,3439.0
239,2018-01-10 23:00:00,1005.0,1113.0,687.0,14.0,457.0,2532.0,19222.0,9610.0,862.0,19.0,0.0,165.0,773.0,3291.0
240,2018-01-11 00:00:00,1297.0,1195.0,1116.0,16.0,429.0,1730.0,14722.0,10482.0,1183.0,39.0,0.0,177.0,282.0,5847.0
241,2018-01-11 01:00:00,1276.0,1193.0,1109.0,21.0,419.0,1645.0,14422.0,10484.0,1179.0,40.0,0.0,180.0,336.0,5742.0
242,2018-01-11 02:00:00,1236.0,1169.0,1040.0,15.0,430.0,1619.0,13629.0,10486.0,1178.0,40.0,0.0,177.0,526.0,5715.0
243,2018-01-11 03:00:00,1199.0,1153.0,995.0,17.0,435.0,1546.0,13023.0,10486.0,1124.0,40.0,0.0,178.0,583.0,5708.0
244,2018-01-11 04:00:00,1179.0,1131.0,949.0,14.0,442.0,1529.0,13472.0,10489.0,1126.0,41.0,0.0,177.0,622.0,5841.0
245,2018-01-11 05:00:00,1154.0,1156.0,967.0,15.0,477.0,1639.0,16238.0,10486.0,1128.0,41.0,0.0,177.0,692.0,5921.0
246,2018-01-11 06:00:00,1111.0,1240.0,1292.0,18.0,517.0,1849.0,20811.0,10488.0,1158.0,41.0,0.0,181.0,699.0,5982.0
247,2018-01-11 07:00:00,1115.0,1315.0,1345.0,17.0,519.0,1939.0,24416.0,10488.0,1185.0,41.0,4.0,189.0,666.0,5816.0
248,2018-01-11 08:00:00,1113.0,1386.0,1325.0,18.0,506.0,2047.0,25393.0,10489.0,1192.0,41.0,63.0,202.0,644.0,5481.0
249,2018-01-11 09:00:00,1137.0,1454.0,1274.0,46.0,519.0,2062.0,25281.0,10489.0,1204.0,41.0,175.0,205.0,651.0,5057.0
250,2018-01-11 10:00:00,1166.0,1522.0,1309.0,34.0,527.0,2104.0,26071.0,10492.0,1238.0,41.0,276.0,210.0,677.0,4560.0
251,2018-01-11 11:00:00,1204.0,1512.0,1290.0,29.0,536.0,2215.0,26988.0,10485.0,1239.0,41.0,327.0,204.0,617.0,4095.0
252,2018-01-11 12:00:00,1220.0,1486.0,1372.0,32.0,533.0,2446.0,26649.0,10484.0,1267.0,41.0,245.0,191.0,538.0,3828.0
253,2018-01-11 13:00:00,1220.0,1405.0,1455.0,29.0,538.0,2754.0,27387.0,10482.0,1260.0,41.0,156.0,190.0,504.0,3849.0
254,2018-01-11 14:00:00,1241.0,1433.0,1483.0,29.0,544.0,2737.0,27615.0,10483.0,1207.0,41.0,96.0,190.0,398.0,3851.0
255,2018-01-11 15:00:00,1225.0,1441.0,1466.0,28.0,542.0,2717.0,28198.0,10483.0,1231.0,39.0,37.0,185.0,428.0,4140.0
256,2018-01-11 16:00:00,1273.0,1499.0,1624.0,31.0,539.0,2784.0,28961.0,10481.0,1184.0,41.0,3.0,181.0,427.0,4485.0
257,2018-01-11 17:00:00,1271.0,1490.0,1559.0,32.0,538.0,2717.0,29123.0,10481.0,1214.0,41.0,0.0,182.0,494.0,4633.0
258,2018-01-11 18:00:00,1278.0,1480.0,1625.0,33.0,556.0,2616.0,28547.0,10482.0,1297.0,41.0,0.0,182.0,571.0,4637.0
259,2018-01-11 19:00:00,1251.0,1439.0,1476.0,31.0,567.0,2367.0,27935.0,10484.0,1240.0,41.0,0.0,181.0,565.0,4338.0
260,2018-01-11 20:00:00,1222.0,1412.0,1396.0,26.0,576.0,2250.0,26104.0,10482.0,1255.0,41.0,0.0,171.0,570.0,3974.0
261,2018-01-11 21:00:00,1180.0,1317.0,1195.0,21.0,580.0,2273.0,24102.0,10482.0,1223.0,41.0,0.0,170.0,426.0,3584.0
262,2018-01-11 22:00:00,1201.0,1255.0,1164.0,20.0,580.0,2116.0,20882.0,10484.0,1210.0,41.0,0.0,167.0,288.0,3165.0
263,2018-01-11 23:00:00,1190.0,1178.0,992.0,21.0,558.0,1884.0,16755.0,10486.0,1190.0,41.0,0.0,164.0,185.0,2985.0
264,2018-01-12 00:00:00,1482.0,1445.0,1497.0,23.0,378.0,1780.0,14523.0,10889.0,1969.0,38.0,0.0,187.0,758.0,8945.0
265,2018-01-12 01:00:00,1453.0,1421.0,1455.0,17.0,376.0,1711.0,13402.0,10890.0,1976.0,38.0,0.0,186.0,769.0,8705.0
266,2018-01-12 02:00:00,1402.0,1433.0,1486.0,18.0,374.0,1704.0,12976.0,10891.0,1912.0,38.0,0.0,187.0,746.0,8646.0
267,2018-01-12 03:00:00,1439.0,1432.0,1552.0,17.0,374.0,1737.0,12778.0,10890.0,1916.0,38.0,0.0,188.0,750.0,8501.0
268,2018-01-12 04:00:00,1407.0,1449.0,1530.0,22.0,375.0,1741.0,13029.0,10888.0,1927.0,38.0,0.0,188.0,744.0,8291.0
269,2018-01-12 05:00:00,1440.0,1457.0,1602.0,24.0,377.0,1788.0,13745.0,10888.0,1929.0,38.0,0.0,188.0,713.0,8020.0
270,2018-01-12 06:00:00,1472.0,1483.0,1696.0,18.0,379.0,1823.0,16159.0,10890.0,1972.0,38.0,0.0,185.0,705.0,7930.0
271,2018-01-12 07:00:00,1550.0,1555.0,1918.0,22.0,386.0,1890.0,19412.0,10884.0,1941.0,38.0,0.0,183.0,628.0,7823.0
272,2018-01-12 08:00:00,1515.0,1559.0,2004.0,31.0,408.0,2040.0,22044.0,10885.0,1866.0,38.0,2.0,184.0,719.0,7585.0
273,2018-01-12 09:00:00,1577.0,1686.0,2021.0,32.0,446.0,2125.0,23627.0,10885.0,1871.0,38.0,18.0,185.0,759.0,7405.0
274,2018-01-12 10:00:00,1544.0,1690.0,1958.0,31.0,457.0,2167.0,24370.0,10883.0,1929.0,38.0,47.0,187.0,772.0,7387.0
275,2018-01-12 11:00:00,1537.0,1727.0,1810.0,31.0,455.0,2104.0,24908.0,10880.0,1858.0,38.0,68.0,186.0,767.0,7130.0
276,2018-01-12 12:00:00,1557.0,1710.0,1776.0,31.0,478.0,2141.0,24928.0,10882.0,1832.0,38.0,76.0,186.0,679.0,6910.0
277,2018-01-12 13:00:00,1593.0,1764.0,2232.0,32.0,493.0,2076.0,24591.0,10881.0,1832.0,38.0,71.0,186.0,576.0,6725.0
278,2018-01-12 14:00:00,1548.0,1708.0,1979.0,29.0,489.0,2133.0,25302.0,10882.0,1810.0,38.0,31.0,185.0,501.0,6541.0
279,2018-01-12 15:00:00,1572.0,1722.0,2149.0,29.0,488.0,2285.0,26168.0,10883.0,1873.0,38.0,5.0,186.0,451.0,6514.0
280,2018-01-12 16:00:00,1637.0,1749.0,2227.0,29.0,490.0,2344.0,27229.0,10881.0,1782.0,38.0,0.0,186.0,417.0,6378.0
281,2018-01-12 17:00:00,1622.0,1765.0,2296.0,31.0,406.0,2371.0,27197.0,10881.0,1841.0,38.0,0.0,187.0,468.0,6450.0
282,2018-01-12 18:00:00,1598.0,1706.0,2210.0,31.0,366.0,2330.0,26166.0,10883.0,1728.0,38.0,0.0,187.0,511.0,6343.0
283,2018-01-12 19:00:00,1606.0,1638.0,2322.0,32.0,367.0,2316.0,23340.0,10884.0,1729.0,38.0,0.0,187.0,622.0,6354.0
284,2018-01-12 20:00:00,1539.0,1593.0,2047.0,32.0,361.0,2147.0,20882.0,10886.0,1723.0,38.0,0.0,187.0,660.0,6236.0
285,2018-01-12 21:00:00,1563.0,1402.0,1767.0,29.0,379.0,2055.0,19466.0,10888.0,1717.0,38.0,0.0,184.0,670.0,6083.0
286,2018-01-12 22:00:00,1565.0,1344.0,1618.0,22.0,398.0,1924.0,17189.0,10887.0,1725.0,38.0,0.0,184.0,690.0,5829.0
287,2018-01-12 23:00:00,1499.0,1318.0,1528.0,15.0,404.0,1916.0,15784.0,10888.0,1681.0,38.0,0.0,176.0,623.0,5641.0
288,2018-01-13 00:00:00,1604.0,1531.0,1596.0,33.0,463.0,2805.0,26155.0,11333.0,1697.0,39.0,0.0,134.0,755.0,2609.0
289,2018-01-13 01:00:00,1587.0,1556.0,1575.0,37.0,472.0,2745.0,25189.0,11333.0,1604.0,39.0,0.0,135.0,662.0,2549.0
290,2018-01-13 02:00:00,1646.0,1532.0,1568.0,25.0,474.0,2671.0,24069.0,11336.0,1582.0,39.0,0.0,133.0,673.0,2516.0
291,2018-01-13 03:00:00,1628.0,1541.0,1547.0,22.0,473.0,2733.0,23296.0,11335.0,1586.0,39.0,0.0,133.0,703.0,2627.0
292,2018-01-13 04:00:00,1599.0,1533.0,1540.0,21.0,472.0,2694.0,22402.0,11335.0,1586.0,39.0,0.0,133.0,738.0,2648.0
293,2018-01-13 05:00:00,1609.0,1523.0,1551.0,20.0,474.0,2672.0,23377.0,11335.0,1658.0,39.0,0.0,133.0,784.0,2767.0
294,2018-01-13 06:00:00,1600.0,1540.0,1540.0,22.0,485.0,2778.0,25207.0,11332.0,1672.0,39.0,0.0,134.0,833.0,2963.0
295,2018-01-13 07:00:00,1601.0,1555.0,1547.0,22.0,497.0,2966.0,28850.0,11328.0,1720.0,39.0,0.0,132.0,874.0,3095.0
296,2018-01-13 08:00:00,1629.0,1614.0,1610.0,30.0,499.0,3235.0,30956.0,11326.0,1732.0,39.0,1.0,133.0,926.0,3189.0
297,2018-01-13 09:00:00,1619.0,1615.0,1656.0,29.0,500.0,3316.0,32331.0,11327.0,1711.0,39.0,5.0,131.0,957.0,3317.0
298,2018-01-13 10:00:00,1652.0,1639.0,1813.0,29.0,513.0,3335.0,32921.0,11325.0,1689.0,39.0,16.0,131.0,971.0,3436.0
299,2018-01-13 11:00:00,1681.0,1655.0,1986.0,33.0,518.0,3350.0,32972.0,11326.0,1716.0,39.0,28.0,132.0,990.0,3577.0
300,2018-01-13 12:00:00,1705.0,1671.0,1893.0,37.0,516.0,3354.0,33049.0,11327.0,1717.0,39.0,33.0,136.0,986.0,3566.0
301,2018-01-13 13:00:00,1732.0,1654.0,1902.0,31.0,509.0,3306.0,32750.0,11326.0,1722.0,39.0,30.0,132.0,948.0,3539.0
302,2018-01-13 14:00:00,1733.0,1682.0,1892.0,35.0,509.0,3342.0,32333.0,11328.0,1732.0,39.0,24.0,135.0,964.0,3455.0
303,2018-01-13 15:00:00,1749.0,1674.0,1752.0,29.0,537.0,3349.0,32365.0,11328.0,1728.0,39.0,9.0,133.0,1002.0,3575.0
304,2018-01-13 16:00:00,1770.0,1793.0,2009.0,32.0,557.0,3400.0,33717.0,11326.0,1724.0,39.0,1.0,131.0,997.0,3657.0
305,2018-01-13 17:00:00,1776.0,1796.0,2042.0,31.0,539.0,3378.0,34622.0,11321.0,1731.0,39.0,0.0,132.0,976.0,3861.0
306,2018-01-13 18:00:00,1765.0,1794.0,2075.0,30.0,522.0,3262.0,34087.0,11320.0,1735.0,39.0,0.0,132.0,944.0,4152.0
307,2018-01-13 19:00:00,1716.0,1618.0,1927.0,30.0,509.0,3327.0,32490.0,11325.0,1732.0,39.0,0.0,132.0,997.0,4248.0
308,2018-01-13 20:00:00,1704.0,1549.0,1831.0,28.0,489.0,3182.0,29413.0,11328.0,1711.0,39.0,0.0,136.0,1021.0,4378.0
309,2018-01-13 21:00:00,1694.0,1500.0,1836.0,30.0,480.0,2976.0,27023.0,11328.0,1692.0,39.0,0.0,139.0,1014.0,4402.0
310,2018-01-13 22:00:00,1689.0,1503.0,1773.0,29.0,477.0,2747.0,24821.0,11332.0,1675.0,39.0,0.0,138.0,974.0,4499.0
311,2018-01-13 23:00:00,1688.0,1506.0,1763.0,28.0,463.0,2601.0,22114.0,11332.0,1716.0,39.0,0.0,137.0,916.0,4516.0
312,2018-01-14 00:00:00,1658.0,1465.0,1493.0,27.0,453.0,2539.0,19869.0,11334.0,1663.0,39.0,0.0,137.0,910.0,4475.0
313,2018-01-14 01:00:00,1643.0,1448.0,1407.0,27.0,464.0,2489.0,18806.0,11334.0,1610.0,39.0,0.0,137.0,813.0,4487.0
314,2018-01-14 02:00:00,1634.0,1445.0,1420.0,27.0,455.0,2441.0,18373.0,11335.0,1597.0,41.0,0.0,135.0,759.0,4404.0
315,2018-01-14 03:00:00,1559.0,1473.0,1479.0,36.0,452.0,2448.0,18416.0,11337.0,1624.0,41.0,0.0,138.0,775.0,4335.0
316,2018-01-14 04:00:00,1562.0,1483.0,1466.0,34.0,456.0,2475.0,17951.0,11335.0,1634.0,41.0,0.0,141.0,838.0,4251.0
317,2018-01-14 05:00:00,1559.0,1458.0,1593.0,30.0,457.0,2529.0,18454.0,11336.0,1612.0,41.0,0.0,136.0,883.0,4307.0
318,2018-01-14 06:00:00,1659.0,1465.0,1661.0,27.0,466.0,2628.0,19131.0,11337.0,1617.0,41.0,0.0,137.0,939.0,4548.0
319,2018-01-14 07:00:00,1657.0,1480.0,1674.0,27.0,484.0,2717.0,20367.0,11334.0,1658.0,41.0,0.0,137.0,947.0,4846.0
320,2018-01-14 08:00:00,1690.0,1494.0,1683.0,28.0,490.0,2834.0,22490.0,11333.0,1653.0,41.0,1.0,136.0,1000.0,4898.0
321,2018-01-14 09:00:00,1676.0,1529.0,1787.0,38.0,493.0,2914.0,25702.0,11334.0,1734.0,41.0,5.0,141.0,979.0,5005.0
322,2018-01-14 10:00:00,1706.0,1535.0,1871.0,31.0,493.0,3010.0,27289.0,11332.0,1703.0,41.0,22.0,144.0,927.0,5175.0
323,2018-01-14 11:00:00,1699.0,1550.0,1882.0,33.0,500.0,3101.0,28832.0,11332.0,1700.0,41.0,44.0,145.0,960.0,5256.0
324,2018-01-14 12:00:00,1664.0,1509.0,1871.0,30.0,502.0,3064.0,28313.0,11333.0,1718.0,41.0,56.0,150.0,896.0,5269.0
325,2018-01-14 13:00:00,1721.0,1501.0,1910.0,33.0,515.0,2967.0,27564.0,11334.0,1732.0,41.0,63.0,150.0,890.0,5209.0
326,2018-01-14 14:00:00,1674.0,1529.0,1926.0,38.0,511.0,2997.0,28941.0,11334.0,1752.0,41.0,49.0,154.0,908.0,5192.0
327,2018-01-14 15:00:00,1720.0,1527.0,1917.0,35.0,516.0,3059.0,30733.0,11330.0,1763.0,41.0,20.0,156.0,908.0,5193.0
328,2018-01-14 16:00:00,1749.0,1547.0,2081.0,36.0,513.0,3137.0,32133.0,11328.0,1784.0,41.0,2.0,143.0,883.0,5488.0
329,2018-01-14 17:00:00,1751.0,1539.0,2065.0,29.0,508.0,3139.0,32028.0,11322.0,1782.0,41.0,0.0,138.0,1002.0,6220.0
330,2018-01-14 18:00:00,1737.0,1534.0,1977.0,29.0,517.0,3096.0,31323.0,11320.0,1750.0,41.0,0.0,136.0,1067.0,6897.0
331,2018-01-14 19:00:00,1683.0,1544.0,1858.0,31.0,510.0,2956.0,29772.0,11322.0,1749.0,41.0,0.0,126.0,1079.0,7371.0
332,2018-01-14 20:00:00,1698.0,1540.0,1835.0,28.0,502.0,2749.0,27647.0,11323.0,1750.0,41.0,0.0,114.0,1082.0,7695.0
333,2018-01-14 21:00:00,1685.0,1525.0,1823.0,28.0,501.0,2779.0,25716.0,11328.0,1757.0,41.0,0.0,110.0,1114.0,7957.0
334,2018-01-14 22:00:00,1678.0,1550.0,1854.0,29.0,496.0,2659.0,23757.0,11332.0,1752.0,41.0,0.0,109.0,1102.0,8054.0
335,2018-01-14 23:00:00,1670.0,1577.0,1772.0,25.0,479.0,2562.0,21042.0,11335.0,1762.0,41.0,0.0,107.0,1121.0,8112.0
336,2018-01-15 00:00:00,1669.0,1632.0,1581.0,23.0,465.0,2468.0,17590.0,11339.0,1785.0,41.0,0.0,106.0,1148.0,8376.0
337,2018-01-15 01:00:00,1690.0,1630.0,1550.0,17.0,468.0,2405.0,16318.0,11340.0,1776.0,41.0,0.0,107.0,1151.0,8347.0
338,2018-01-15 02:00:00,1695.0,1619.0,1446.0,16.0,469.0,2344.0,16497.0,11343.0,1780.0,41.0,0.0,107.0,1159.0,8585.0
339,2018-01-15 03:00:00,1672.0,1624.0,1435.0,16.0,471.0,2283.0,16268.0,11342.0,1783.0,41.0,0.0,107.0,1163.0,8838.0
340,2018-01-15 04:00:00,1671.0,1646.0,1437.0,15.0,499.0,2457.0,17073.0,11342.0,1785.0,41.0,0.0,107.0,1139.0,9018.0
341,2018-01-15 05:00:00,1671.0,1624.0,1559.0,15.0,521.0,2629.0,20341.0,11342.0,1806.0,41.0,0.0,105.0,1152.0,9331.0
342,2018-01-15 06:00:00,1705.0,1618.0,1794.0,19.0,565.0,2920.0,27023.0,11342.0,1787.0,41.0,0.0,104.0,1135.0,9558.0
343,2018-01-15 07:00:00,1673.0,1667.0,1823.0,18.0,589.0,3257.0,31187.0,11339.0,1817.0,41.0,0.0,102.0,1030.0,9509.0
344,2018-01-15 08:00:00,1671.0,1647.0,1824.0,35.0,606.0,3427.0,32096.0,11343.0,1825.0,41.0,2.0,107.0,1034.0,9695.0
345,2018-01-15 09:00:00,1635.0,1650.0,1814.0,40.0,621.0,3363.0,31722.0,11342.0,1826.0,41.0,19.0,102.0,1048.0,9769.0
346,2018-01-15 10:00:00,1636.0,1677.0,1838.0,35.0,613.0,3304.0,31069.0,11340.0,1844.0,41.0,38.0,107.0,1135.0,9888.0
347,2018-01-15 11:00:00,1646.0,1674.0,1950.0,34.0,587.0,3287.0,29624.0,11341.0,1824.0,41.0,45.0,109.0,1132.0,10082.0
348,2018-01-15 12:00:00,1653.0,1682.0,2072.0,31.0,589.0,3285.0,27984.0,11343.0,1825.0,43.0,46.0,106.0,1156.0,10047.0
349,2018-01-15 13:00:00,1710.0,1686.0,2098.0,35.0,590.0,3194.0,27465.0,11343.0,1839.0,43.0,37.0,107.0,1158.0,10126.0
350,2018-01-15 14:00:00,1685.0,1669.0,2164.0,33.0,591.0,3242.0,27633.0,11341.0,1812.0,42.0,22.0,105.0,1152.0,10281.0
351,2018-01-15 15:00:00,1670.0,1680.0,2026.0,35.0,599.0,3402.0,27695.0,11341.0,1792.0,41.0,10.0,98.0,1150.0,10508.0
352,2018-01-15 16:00:00,1681.0,1657.0,2157.0,28.0,610.0,3301.0,27621.0,11340.0,1834.0,44.0,1.0,96.0,1150.0,10548.0
353,2018-01-15 17:00:00,1676.0,1669.0,2051.0,28.0,606.0,3302.0,28746.0,11339.0,1798.0,44.0,0.0,107.0,1143.0,10689.0
354,2018-01-15 18:00:00,1707.0,1640.0,2034.0,28.0,584.0,3044.0,26892.0,11340.0,1790.0,44.0,0.0,105.0,1149.0,10777.0
