,Time,Biomass[MW],FossilGas[MW],FossilHardcoal[MW],FossilOil[MW],FossilPeat[MW],HydroRun-of-riverandpoundage[MW],HydroWaterReservoir[MW],Nuclear[MW],Other[MW],Otherrenewable[MW],Solar[MW],Waste[MW],WindOffshore[MW],WindOnshore[MW],Inertia[GW],Inertia,Total_production,Share_Wind,Share_Conv
4905,2018-06-27 17:00:00,823.0,648.0,856.0,15.0,307.0,2276.0,22102.0,10298.0,543.0,42.0,425.0,221.0,92.0,1369.0,201.0,201.0,40017.0,0.03650948346952545,0.9518204762975735
4906,2018-06-27 17:00:00,823.0,648.0,856.0,15.0,307.0,2276.0,22102.0,10298.0,543.0,42.0,425.0,221.0,92.0,1369.0,201.0,201.0,40017.0,0.03650948346952545,0.9518204762975735
4907,2018-06-27 18:00:00,828.0,644.0,873.0,18.0,310.0,2318.0,23372.0,10322.0,521.0,41.0,276.0,221.0,102.0,1193.0,202.0,202.0,41039.0,0.03155534978922488,0.9607202904554204
4908,2018-06-27 18:00:00,828.0,644.0,873.0,18.0,310.0,2318.0,23372.0,10322.0,521.0,41.0,276.0,221.0,102.0,1193.0,202.0,202.0,41039.0,0.03155534978922488,0.9607202904554204
4909,2018-06-27 19:00:00,848.0,626.0,879.0,17.0,305.0,2369.0,23171.0,10331.0,693.0,39.0,136.0,220.0,79.0,1087.0,207.0,207.0,40800.0,0.02857843137254902,0.9671323529411765
4910,2018-06-27 19:00:00,848.0,626.0,879.0,17.0,305.0,2369.0,23171.0,10331.0,693.0,39.0,136.0,220.0,79.0,1087.0,207.0,207.0,40800.0,0.02857843137254902,0.9671323529411765
4911,2018-06-27 20:00:00,849.0,630.0,864.0,15.0,305.0,2263.0,21596.0,10351.0,682.0,39.0,47.0,219.0,53.0,988.0,205.0,205.0,38901.0,0.02676023752602761,0.97102902239017
4912,2018-06-27 20:00:00,849.0,630.0,864.0,15.0,305.0,2263.0,21596.0,10351.0,682.0,39.0,47.0,219.0,53.0,988.0,205.0,205.0,38901.0,0.02676023752602761,0.97102902239017
4913,2018-06-27 21:00:00,836.0,619.0,818.0,14.0,300.0,2175.0,20657.0,10427.0,681.0,40.0,10.0,220.0,51.0,1135.0,199.0,199.0,37983.0,0.031224495168891347,0.9674591264513072
4914,2018-06-27 21:00:00,836.0,619.0,818.0,14.0,300.0,2175.0,20657.0,10427.0,681.0,40.0,10.0,220.0,51.0,1135.0,199.0,199.0,37983.0,0.031224495168891347,0.9674591264513072
4915,2018-06-27 22:00:00,690.0,615.0,787.0,13.0,290.0,2077.0,19366.0,10452.0,682.0,41.0,0.0,219.0,59.0,1446.0,195.0,195.0,36737.0,0.0409668726352179,0.957917086316248
4916,2018-06-27 22:00:00,690.0,615.0,787.0,13.0,290.0,2077.0,19366.0,10452.0,682.0,41.0,0.0,219.0,59.0,1446.0,195.0,195.0,36737.0,0.0409668726352179,0.957917086316248
4917,2018-06-27 23:00:00,523.0,622.0,697.0,13.0,274.0,1779.0,15120.0,10439.0,683.0,41.0,0.0,217.0,48.0,1695.0,185.0,185.0,32151.0,0.05421293272370999,0.9445118347796336
4918,2018-06-27 23:00:00,523.0,622.0,697.0,13.0,274.0,1779.0,15120.0,10439.0,683.0,41.0,0.0,217.0,48.0,1695.0,185.0,185.0,32151.0,0.05421293272370999,0.9445118347796336
4919,2018-06-28 00:00:00,526.0,658.0,583.0,14.0,213.0,1575.0,11681.0,10598.0,660.0,41.0,0.0,217.0,37.0,1973.0,171.0,171.0,28776.0,0.06984987489574646,0.9287253266611065
4920,2018-06-28 00:00:00,526.0,658.0,583.0,14.0,213.0,1575.0,11681.0,10598.0,660.0,41.0,0.0,217.0,37.0,1973.0,171.0,171.0,28776.0,0.06984987489574646,0.9287253266611065
4921,2018-06-28 01:00:00,520.0,682.0,485.0,18.0,203.0,1550.0,9502.0,10737.0,660.0,41.0,0.0,219.0,38.0,2183.0,159.0,159.0,26838.0,0.08275579402339965,0.9157165213503242
4922,2018-06-28 01:00:00,520.0,682.0,485.0,18.0,203.0,1550.0,9502.0,10737.0,660.0,41.0,0.0,219.0,38.0,2183.0,159.0,159.0,26838.0,0.08275579402339965,0.9157165213503242
