Time,Inertia[GW],Total_production,Share_Wind,Share_Conv,month,day,hour
2019-05-11 12:00:00,175.0,36383.0,0.077316329,0.901794794,5.0,131.0,12.0
2019-05-11 13:00:00,172.0,35941.0,0.092262319,0.886091094,5.0,131.0,13.0
2019-05-11 14:00:00,170.0,35710.0,0.103640437,0.875133016,5.0,131.0,14.0
2019-05-11 15:00:00,164.0,35422.0,0.117779911,0.862543052,5.0,131.0,15.0
2019-05-11 16:00:00,167.0,35881.0,0.124550598,0.859006159,5.0,131.0,16.0
2019-05-11 17:00:00,165.0,36716.0,0.129425863,0.858671969,5.0,131.0,17.0
2019-05-11 18:00:00,166.0,36954.0,0.138496509,0.854494777,5.0,131.0,18.0
2019-05-11 19:00:00,166.0,37044.0,0.148769031,0.848369507,5.0,131.0,19.0
2019-05-11 20:00:00,165.0,36837.0,0.154057062,0.845155686,5.0,131.0,20.0
2019-05-11 21:00:00,164.0,37360.0,0.160786938,0.838972163,5.0,131.0,21.0
2019-05-11 22:00:00,164.0,37525.0,0.171512325,0.828327781,5.0,131.0,22.0
2019-05-11 23:00:00,163.0,37121.0,0.184720239,0.815118127,5.0,131.0,23.0
2019-05-12 00:00:00,157.0,35791.0,0.20426923,0.79556313,5.0,132.0,0.0
2019-05-12 01:00:00,153.0,35370.0,0.221204411,0.778625954,5.0,132.0,1.0
2019-05-12 02:00:00,152.0,34677.0,0.236814027,0.763012948,5.0,132.0,2.0
2019-05-12 03:00:00,148.0,33783.0,0.24911938,0.750703016,5.0,132.0,3.0
2019-05-12 04:00:00,146.0,33933.0,0.251200896,0.748622285,5.0,132.0,4.0
2019-05-12 05:00:00,146.0,34104.0,0.250791696,0.748827117,5.0,132.0,5.0
2019-05-12 06:00:00,147.0,34566.0,0.240670023,0.757623098,5.0,132.0,6.0
2019-05-12 07:00:00,150.0,35298.0,0.235820726,0.759589778,5.0,132.0,7.0
2019-05-12 08:00:00,151.0,36405.0,0.234940255,0.756654306,5.0,132.0,8.0
2019-05-12 09:00:00,153.0,37189.0,0.232514991,0.755465326,5.0,132.0,9.0
2019-05-12 10:00:00,156.0,37408.0,0.229389435,0.754945466,5.0,132.0,10.0
2019-05-12 11:00:00,155.0,37188.0,0.235748091,0.746047112,5.0,132.0,11.0
2019-05-12 12:00:00,156.0,37347.0,0.246097411,0.73457038,5.0,132.0,12.0
2019-05-12 13:00:00,152.0,36669.0,0.244620797,0.735089585,5.0,132.0,13.0
2019-05-12 14:00:00,155.0,35963.0,0.241581626,0.738258766,5.0,132.0,14.0
2019-05-12 15:00:00,150.0,35790.0,0.245822856,0.735680358,5.0,132.0,15.0
2019-05-12 16:00:00,150.0,36044.0,0.248418599,0.735989346,5.0,132.0,16.0
2019-05-12 17:00:00,152.0,36974.0,0.24914805,0.739600801,5.0,132.0,17.0
2019-05-12 18:00:00,159.0,37959.0,0.242208699,0.751178904,5.0,132.0,18.0
2019-05-12 19:00:00,159.0,37821.0,0.236191534,0.761032231,5.0,132.0,19.0
2019-05-12 20:00:00,156.0,37771.0,0.214609092,0.784623124,5.0,132.0,20.0
2019-05-12 21:00:00,160.0,37935.0,0.19849743,0.801318044,5.0,132.0,21.0
2019-05-12 22:00:00,163.0,37956.0,0.19367162,0.806170302,5.0,132.0,22.0
2019-05-12 23:00:00,161.0,36809.0,0.199951099,0.799885897,5.0,132.0,23.0
2019-05-13 00:00:00,158.0,35490.0,0.204113835,0.795717103,5.0,133.0,0.0
2019-05-13 01:00:00,153.0,34796.0,0.199764341,0.800063226,5.0,133.0,1.0
2019-05-13 02:00:00,153.0,34404.0,0.197302639,0.802522962,5.0,133.0,2.0
2019-05-13 03:00:00,153.0,34214.0,0.194774069,0.805050564,5.0,133.0,3.0
2019-05-13 04:00:00,154.0,34359.0,0.186239413,0.81358596,5.0,133.0,4.0
2019-05-13 05:00:00,160.0,36013.0,0.168522478,0.831088773,5.0,133.0,5.0
2019-05-13 06:00:00,175.0,42089.0,0.136662786,0.861887904,5.0,133.0,6.0
2019-05-13 07:00:00,193.0,46172.0,0.118968206,0.877306593,5.0,133.0,7.0
2019-05-13 08:00:00,203.0,47624.0,0.118469679,0.874454057,5.0,133.0,8.0
2019-05-13 09:00:00,201.0,46088.0,0.114194584,0.875065093,5.0,133.0,9.0
2019-05-13 10:00:00,197.0,44377.0,0.117966514,0.868490434,5.0,133.0,10.0
2019-05-13 11:00:00,193.0,43460.0,0.124252186,0.860584445,5.0,133.0,11.0
2019-05-13 12:00:00,190.0,42583.0,0.126646784,0.857431369,5.0,133.0,12.0
2019-05-13 13:00:00,188.0,42438.0,0.130873274,0.853386116,5.0,133.0,13.0
2019-05-13 14:00:00,187.0,41643.0,0.129073314,0.856086257,5.0,133.0,14.0
2019-05-13 15:00:00,187.0,41007.0,0.130294828,0.855951423,5.0,133.0,15.0
2019-05-13 16:00:00,186.0,40975.0,0.133105552,0.855302013,5.0,133.0,16.0
2019-05-13 17:00:00,183.0,41506.0,0.128053775,0.862983665,5.0,133.0,17.0
2019-05-13 18:00:00,186.0,42090.0,0.113993823,0.880209076,5.0,133.0,18.0
2019-05-13 19:00:00,188.0,43010.0,0.100999767,0.896535689,5.0,133.0,19.0
2019-05-13 20:00:00,195.0,43104.0,0.086302895,0.913024313,5.0,133.0,20.0
2019-05-13 21:00:00,196.0,42440.0,0.082068803,0.917813384,5.0,133.0,21.0
2019-05-13 22:00:00,195.0,41138.0,0.084812096,0.91509067,5.0,133.0,22.0
2019-05-13 23:00:00,183.0,37099.0,0.093964797,0.905927383,5.0,133.0,23.0
2019-05-14 00:00:00,170.0,34032.0,0.09975905,0.900123413,5.0,134.0,0.0
2019-05-14 01:00:00,162.0,32636.0,0.100196102,0.899681333,5.0,134.0,1.0
2019-05-14 02:00:00,159.0,32333.0,0.097021619,0.902854669,5.0,134.0,2.0
2019-05-14 03:00:00,159.0,32249.0,0.089615182,0.910260783,5.0,134.0,3.0
2019-05-14 04:00:00,162.0,32519.0,0.081152557,0.918724438,5.0,134.0,4.0
2019-05-14 05:00:00,167.0,35291.0,0.065654133,0.93392083,5.0,134.0,5.0
2019-05-14 06:00:00,179.0,40749.0,0.042504111,0.955949839,5.0,134.0,6.0
2019-05-14 07:00:00,198.0,44127.0,0.032202506,0.964126272,5.0,134.0,7.0
2019-05-14 08:00:00,202.0,44578.0,0.0291848,0.964175154,5.0,134.0,8.0
2019-05-14 09:00:00,200.0,43048.0,0.031569411,0.95832559,5.0,134.0,9.0
2019-05-14 10:00:00,194.0,41703.0,0.038054816,0.949020454,5.0,134.0,10.0
2019-05-14 11:00:00,191.0,41166.0,0.045352961,0.94002332,5.0,134.0,11.0
2019-05-14 12:00:00,188.0,40918.0,0.052935139,0.931423823,5.0,134.0,12.0
2019-05-14 13:00:00,187.0,40521.0,0.062560154,0.921719602,5.0,134.0,13.0
2019-05-14 14:00:00,184.0,39510.0,0.066970387,0.917868894,5.0,134.0,14.0
2019-05-14 15:00:00,180.0,38583.0,0.071922868,0.914781121,5.0,134.0,15.0
2019-05-14 16:00:00,179.0,38185.0,0.070682205,0.917925887,5.0,134.0,16.0
2019-05-14 17:00:00,181.0,38719.0,0.066246546,0.925153026,5.0,134.0,17.0
2019-05-14 18:00:00,185.0,39996.0,0.053880388,0.941169117,5.0,134.0,18.0
2019-05-14 19:00:00,190.0,41243.0,0.044759111,0.953107194,5.0,134.0,19.0
2019-05-14 20:00:00,193.0,40849.0,0.040857793,0.958481236,5.0,134.0,20.0
2019-05-14 21:00:00,191.0,40152.0,0.042862124,0.956988444,5.0,134.0,21.0
2019-05-14 22:00:00,187.0,38568.0,0.045504045,0.954392242,5.0,134.0,22.0
2019-05-14 23:00:00,179.0,34555.0,0.051483143,0.9484011,5.0,134.0,23.0
2019-05-15 00:00:00,166.0,32168.0,0.055831883,0.94404377,5.0,135.0,0.0
2019-05-15 01:00:00,159.0,30863.0,0.05232803,0.947542365,5.0,135.0,1.0
2019-05-15 02:00:00,156.0,30592.0,0.05030727,0.949561977,5.0,135.0,2.0
2019-05-15 03:00:00,156.0,30654.0,0.045866771,0.95400274,5.0,135.0,3.0
2019-05-15 04:00:00,158.0,30860.0,0.041380428,0.958489955,5.0,135.0,4.0
2019-05-15 05:00:00,161.0,33180.0,0.035443038,0.964135021,5.0,135.0,5.0
2019-05-15 06:00:00,176.0,39185.0,0.023121092,0.97532219,5.0,135.0,6.0
2019-05-15 07:00:00,192.0,43110.0,0.015147298,0.980862909,5.0,135.0,7.0
2019-05-15 08:00:00,200.0,43739.0,0.014197855,0.97825739,5.0,135.0,8.0
2019-05-15 09:00:00,199.0,42370.0,0.016497522,0.97191409,5.0,135.0,9.0
2019-05-15 10:00:00,195.0,41783.0,0.016585693,0.96859967,5.0,135.0,10.0
2019-05-15 11:00:00,191.0,40821.0,0.019695745,0.96322971,5.0,135.0,11.0
2019-05-15 12:00:00,187.0,39731.0,0.025345448,0.956658529,5.0,135.0,12.0
2019-05-15 13:00:00,186.0,39479.0,0.030091948,0.952025127,5.0,135.0,13.0
2019-05-15 14:00:00,187.0,38558.0,0.033767312,0.949063748,5.0,135.0,14.0
2019-05-15 15:00:00,182.0,37575.0,0.037764471,0.946506986,5.0,135.0,15.0
2019-05-15 16:00:00,180.0,37149.0,0.041562357,0.945597459,5.0,135.0,16.0
2019-05-15 17:00:00,180.0,37684.0,0.042829848,0.947829317,5.0,135.0,17.0
2019-05-15 18:00:00,183.0,38751.0,0.04023122,0.954091507,5.0,135.0,18.0
2019-05-15 19:00:00,188.0,39439.0,0.037931996,0.959583154,5.0,135.0,19.0
2019-05-15 20:00:00,189.0,39054.0,0.040047114,0.959210324,5.0,135.0,20.0
2019-05-15 21:00:00,187.0,37848.0,0.049883746,0.949984147,5.0,135.0,21.0
2019-05-15 22:00:00,181.0,36026.0,0.059457059,0.94043191,5.0,135.0,22.0
2019-05-15 23:00:00,171.0,32493.0,0.070445942,0.929430954,5.0,135.0,23.0
2019-05-16 00:00:00,159.0,31288.0,0.076962414,0.922909742,5.0,136.0,0.0
2019-05-16 01:00:00,156.0,30439.0,0.075922336,0.923946253,5.0,136.0,1.0
2019-05-16 02:00:00,155.0,30399.0,0.078357841,0.921510576,5.0,136.0,2.0
2019-05-16 03:00:00,154.0,30428.0,0.08659787,0.913270672,5.0,136.0,3.0
2019-05-16 04:00:00,156.0,31258.0,0.094759742,0.905112291,5.0,136.0,4.0
2019-05-16 05:00:00,159.0,32896.0,0.092838035,0.906736381,5.0,136.0,5.0
2019-05-16 06:00:00,171.0,38764.0,0.077081829,0.921447735,5.0,136.0,6.0
2019-05-16 07:00:00,191.0,42073.0,0.064269246,0.932284363,5.0,136.0,7.0
2019-05-16 08:00:00,197.0,43719.0,0.061117592,0.932317757,5.0,136.0,8.0
2019-05-16 09:00:00,197.0,43678.0,0.071294473,0.919501809,5.0,136.0,9.0
2019-05-16 10:00:00,195.0,43224.0,0.083865445,0.904428096,5.0,136.0,10.0
2019-05-16 11:00:00,193.0,42312.0,0.098459066,0.887691435,5.0,136.0,11.0
2019-05-16 12:00:00,187.0,41296.0,0.10887253,0.874830492,5.0,136.0,12.0
2019-05-16 13:00:00,184.0,39983.0,0.119025586,0.863416952,5.0,136.0,13.0
2019-05-16 14:00:00,177.0,38811.0,0.127541161,0.854422715,5.0,136.0,14.0
2019-05-16 15:00:00,172.0,38213.0,0.132598854,0.850652919,5.0,136.0,15.0
2019-05-16 16:00:00,170.0,38253.0,0.135492641,0.850782945,5.0,136.0,16.0
2019-05-16 17:00:00,172.0,39156.0,0.137092655,0.853177035,5.0,136.0,17.0
2019-05-16 18:00:00,174.0,39855.0,0.135591519,0.85861247,5.0,136.0,18.0
2019-05-16 19:00:00,175.0,40057.0,0.124297876,0.873180717,5.0,136.0,19.0
2019-05-16 20:00:00,177.0,39279.0,0.130196797,0.868988518,5.0,136.0,20.0
2019-05-16 21:00:00,173.0,38631.0,0.140767777,0.859102793,5.0,136.0,21.0
2019-05-16 22:00:00,170.0,37083.0,0.153277782,0.846641318,5.0,136.0,22.0
2019-05-16 23:00:00,161.0,34823.0,0.169198518,0.830715332,5.0,136.0,23.0
2019-05-17 00:00:00,154.0,33259.0,0.178808743,0.821101055,5.0,137.0,0.0
2019-05-17 01:00:00,151.0,31857.0,0.176068054,0.823837775,5.0,137.0,1.0
2019-05-17 02:00:00,149.0,31454.0,0.174508807,0.825395816,5.0,137.0,2.0
2019-05-17 03:00:00,148.0,31329.0,0.177982061,0.821922181,5.0,137.0,3.0
2019-05-17 04:00:00,149.0,32247.0,0.180171799,0.819735169,5.0,137.0,4.0
2019-05-17 05:00:00,151.0,33585.0,0.170314128,0.829477445,5.0,137.0,5.0
2019-05-17 06:00:00,159.0,38111.0,0.140405657,0.859017082,5.0,137.0,6.0
2019-05-17 07:00:00,178.0,40619.0,0.122602723,0.876092469,5.0,137.0,7.0
2019-05-17 08:00:00,181.0,41302.0,0.115732894,0.882184882,5.0,137.0,8.0
2019-05-17 09:00:00,181.0,41506.0,0.121211391,0.876331133,5.0,137.0,9.0
2019-05-17 10:00:00,181.0,41300.0,0.127215496,0.87,5.0,137.0,10.0
2019-05-17 11:00:00,180.0,40703.0,0.135641108,0.861287866,5.0,137.0,11.0
2019-05-17 12:00:00,175.0,40153.0,0.139092969,0.857470177,5.0,137.0,12.0
2019-05-17 13:00:00,171.0,39347.0,0.143340026,0.853000229,5.0,137.0,13.0
2019-05-17 14:00:00,168.0,37936.0,0.150279418,0.846109237,5.0,137.0,14.0
2019-05-17 15:00:00,164.0,37606.0,0.153778652,0.843003776,5.0,137.0,15.0
2019-05-17 16:00:00,164.0,37800.0,0.154206349,0.843280423,5.0,137.0,16.0
2019-05-17 17:00:00,166.0,39233.0,0.145923075,0.852318202,5.0,137.0,17.0
2019-05-17 18:00:00,172.0,39550.0,0.140581542,0.858280657,5.0,137.0,18.0
2019-05-17 19:00:00,174.0,39580.0,0.13494189,0.864451743,5.0,137.0,19.0
2019-05-17 20:00:00,175.0,38957.0,0.13250507,0.867238237,5.0,137.0,20.0
2019-05-17 21:00:00,172.0,38597.0,0.130554188,0.869342177,5.0,137.0,21.0
2019-05-17 22:00:00,171.0,37620.0,0.127166401,0.872727273,5.0,137.0,22.0
2019-05-17 23:00:00,168.0,36047.0,0.126418287,0.873470747,5.0,137.0,23.0
2019-05-18 00:00:00,162.0,32922.0,0.127179394,0.872699107,5.0,138.0,0.0
2019-05-18 01:00:00,154.0,31255.0,0.12474804,0.87512398,5.0,138.0,1.0
2019-05-18 02:00:00,150.0,30119.0,0.122580431,0.877286763,5.0,138.0,2.0
2019-05-18 03:00:00,149.0,29439.0,0.116478141,0.883385985,5.0,138.0,3.0
2019-05-18 04:00:00,149.0,29252.0,0.104505675,0.895357582,5.0,138.0,4.0
2019-05-18 05:00:00,149.0,29247.0,0.099087086,0.900639382,5.0,138.0,5.0
2019-05-18 06:00:00,151.0,29957.0,0.088259839,0.910772107,5.0,138.0,6.0
2019-05-18 07:00:00,155.0,31576.0,0.073315176,0.924626298,5.0,138.0,7.0
2019-05-18 08:00:00,161.0,33704.0,0.06462141,0.931847852,5.0,138.0,8.0
2019-05-18 09:00:00,169.0,34301.0,0.06221393,0.932509256,5.0,138.0,9.0
2019-05-18 10:00:00,169.0,34202.0,0.059470206,0.932664756,5.0,138.0,10.0
2019-05-18 11:00:00,167.0,33799.0,0.063463416,0.925559928,5.0,138.0,11.0
2019-05-18 12:00:00,166.0,33541.0,0.068513163,0.917444322,5.0,138.0,12.0
2019-05-18 13:00:00,163.0,33320.0,0.077070828,0.906992797,5.0,138.0,13.0
2019-05-18 14:00:00,162.0,32985.0,0.081643171,0.901773533,5.0,138.0,14.0
2019-05-18 15:00:00,161.0,32882.0,0.08770756,0.896174199,5.0,138.0,15.0
2019-05-18 16:00:00,160.0,33208.0,0.088924356,0.896621296,5.0,138.0,16.0
2019-05-18 17:00:00,162.0,34546.0,0.087709141,0.901812077,5.0,138.0,17.0
2019-05-18 18:00:00,172.0,36827.0,0.083471366,0.910337524,5.0,138.0,18.0
2019-05-18 19:00:00,174.0,37007.0,0.07917421,0.918069554,5.0,138.0,19.0
2019-05-18 20:00:00,176.0,36900.0,0.076341463,0.922791328,5.0,138.0,20.0
2019-05-18 21:00:00,177.0,36867.0,0.081590582,0.91824667,5.0,138.0,21.0
2019-05-18 22:00:00,177.0,36086.0,0.086681816,0.913207338,5.0,138.0,22.0
2019-05-18 23:00:00,171.0,34782.0,0.092749123,0.907135875,5.0,138.0,23.0
2019-05-19 00:00:00,165.0,32707.0,0.093282784,0.906594919,5.0,139.0,0.0
2019-05-19 01:00:00,159.0,30092.0,0.093878772,0.905988303,5.0,139.0,1.0
2019-05-19 02:00:00,150.0,28784.0,0.088382435,0.911478599,5.0,139.0,2.0
2019-05-19 03:00:00,147.0,27964.0,0.087398083,0.912458876,5.0,139.0,3.0
2019-05-19 04:00:00,146.0,28070.0,0.091307446,0.908550053,5.0,139.0,4.0
2019-05-19 05:00:00,146.0,28146.0,0.083351098,0.916329141,5.0,139.0,5.0
2019-05-19 06:00:00,147.0,28286.0,0.071272007,0.927525985,5.0,139.0,6.0
2019-05-19 07:00:00,151.0,29367.0,0.059692853,0.937685157,5.0,139.0,7.0
2019-05-19 08:00:00,155.0,30324.0,0.049201952,0.946181243,5.0,139.0,8.0
2019-05-19 09:00:00,158.0,31301.0,0.042458707,0.95025718,5.0,139.0,9.0
2019-05-19 10:00:00,159.0,31929.0,0.038397695,0.950984998,5.0,139.0,10.0
2019-05-19 11:00:00,162.0,33012.0,0.03937962,0.947746274,5.0,139.0,11.0
2019-05-19 12:00:00,164.0,33176.0,0.040963347,0.945141066,5.0,139.0,12.0
2019-05-19 13:00:00,162.0,32688.0,0.045582477,0.938907244,5.0,139.0,13.0
2019-05-19 14:00:00,161.0,32436.0,0.04763226,0.935534591,5.0,139.0,14.0
2019-05-19 15:00:00,161.0,32533.0,0.049580426,0.934189899,5.0,139.0,15.0
2019-05-19 16:00:00,161.0,32886.0,0.055525147,0.930395913,5.0,139.0,16.0
2019-05-19 17:00:00,163.0,33455.0,0.057958452,0.931221043,5.0,139.0,17.0
2019-05-19 18:00:00,167.0,34610.0,0.056833285,0.936607917,5.0,139.0,18.0
2019-05-19 19:00:00,173.0,37045.0,0.055608044,0.941449588,5.0,139.0,19.0
2019-05-19 20:00:00,179.0,37380.0,0.059095773,0.939967897,5.0,139.0,20.0
2019-05-19 21:00:00,178.0,37514.0,0.063096444,0.936690302,5.0,139.0,21.0
2019-05-19 22:00:00,178.0,37459.0,0.063028912,0.936810913,5.0,139.0,22.0
2019-05-19 23:00:00,172.0,34713.0,0.072307205,0.927519949,5.0,139.0,23.0
2019-05-20 00:00:00,159.0,31223.0,0.078435769,0.921372065,5.0,140.0,0.0
2019-05-20 01:00:00,151.0,29537.0,0.081558723,0.918238142,5.0,140.0,1.0
2019-05-20 02:00:00,148.0,29052.0,0.075037863,0.924755611,5.0,140.0,2.0
2019-05-20 03:00:00,149.0,29343.0,0.070783492,0.92901203,5.0,140.0,3.0
2019-05-20 04:00:00,151.0,29659.0,0.068410938,0.931386763,5.0,140.0,4.0
2019-05-20 05:00:00,154.0,31782.0,0.063432131,0.936158832,5.0,140.0,5.0
2019-05-20 06:00:00,168.0,38554.0,0.043782746,0.954972247,5.0,140.0,6.0
2019-05-20 07:00:00,186.0,40885.0,0.035758836,0.961452856,5.0,140.0,7.0
2019-05-20 08:00:00,190.0,42013.0,0.030538167,0.964820413,5.0,140.0,8.0
2019-05-20 09:00:00,193.0,42228.0,0.028204035,0.964573269,5.0,140.0,9.0
2019-05-20 10:00:00,193.0,42659.0,0.027919079,0.961883776,5.0,140.0,10.0
2019-05-20 11:00:00,192.0,42497.0,0.027013672,0.960020707,5.0,140.0,11.0
2019-05-20 12:00:00,192.0,42650.0,0.028300117,0.957256741,5.0,140.0,12.0
2019-05-20 13:00:00,192.0,42265.0,0.028463267,0.956701763,5.0,140.0,13.0
2019-05-20 14:00:00,191.0,41720.0,0.027900288,0.957286673,5.0,140.0,14.0
2019-05-20 15:00:00,190.0,41220.0,0.030058224,0.955943717,5.0,140.0,15.0
2019-05-20 16:00:00,190.0,40930.0,0.035230882,0.953579282,5.0,140.0,16.0
2019-05-20 17:00:00,191.0,41621.0,0.04199803,0.949977175,5.0,140.0,17.0
2019-05-20 18:00:00,192.0,41282.0,0.044329248,0.950608013,5.0,140.0,18.0
2019-05-20 19:00:00,190.0,41311.0,0.048122776,0.949383941,5.0,140.0,19.0
2019-05-20 20:00:00,189.0,40472.0,0.050825262,0.948235817,5.0,140.0,20.0
2019-05-20 21:00:00,186.0,39735.0,0.057732478,0.942015855,5.0,140.0,21.0
2019-05-20 22:00:00,184.0,38512.0,0.060630453,0.939187786,5.0,140.0,22.0
2019-05-20 23:00:00,174.0,33800.0,0.067071006,0.932721893,5.0,140.0,23.0
2019-05-21 00:00:00,159.0,31093.0,0.067700125,0.932074744,5.0,141.0,0.0
2019-05-21 01:00:00,153.0,29975.0,0.075029191,0.924737281,5.0,141.0,1.0
2019-05-21 02:00:00,150.0,29225.0,0.073224979,0.9265355,5.0,141.0,2.0
2019-05-21 03:00:00,149.0,29091.0,0.075349765,0.924409611,5.0,141.0,3.0
2019-05-21 04:00:00,149.0,29602.0,0.069961489,0.92980204,5.0,141.0,4.0
2019-05-21 05:00:00,152.0,30701.0,0.06576333,0.933813231,5.0,141.0,5.0
2019-05-21 06:00:00,165.0,36782.0,0.047496058,0.951443641,5.0,141.0,6.0
2019-05-21 07:00:00,182.0,40449.0,0.038097357,0.959825954,5.0,141.0,7.0
2019-05-21 08:00:00,191.0,41426.0,0.03512287,0.961690726,5.0,141.0,8.0
2019-05-21 09:00:00,191.0,41680.0,0.035052783,0.960196737,5.0,141.0,9.0
2019-05-21 10:00:00,191.0,41621.0,0.036664184,0.957112996,5.0,141.0,10.0
2019-05-21 11:00:00,191.0,41588.0,0.036476868,0.95647783,5.0,141.0,11.0
2019-05-21 12:00:00,190.0,41593.0,0.037073546,0.956242637,5.0,141.0,12.0
2019-05-21 13:00:00,189.0,41005.0,0.040141446,0.954371418,5.0,141.0,13.0
2019-05-21 14:00:00,188.0,40694.0,0.042463262,0.952376272,5.0,141.0,14.0
2019-05-21 15:00:00,187.0,39503.0,0.043313166,0.951421411,5.0,141.0,15.0
2019-05-21 16:00:00,183.0,38588.0,0.049393594,0.945656681,5.0,141.0,16.0
2019-05-21 17:00:00,182.0,39715.0,0.055470225,0.941155735,5.0,141.0,17.0
2019-05-21 18:00:00,186.0,40674.0,0.05706348,0.941117176,5.0,141.0,18.0
2019-05-21 19:00:00,187.0,40330.0,0.055988098,0.943193652,5.0,141.0,19.0
2019-05-21 20:00:00,185.0,39076.0,0.054406797,0.945286109,5.0,141.0,20.0
2019-05-21 21:00:00,182.0,37997.0,0.061952259,0.937916151,5.0,141.0,21.0
2019-05-21 22:00:00,176.0,36050.0,0.078058252,0.921803051,5.0,141.0,22.0
2019-05-21 23:00:00,163.0,32263.0,0.098254967,0.901590057,5.0,141.0,23.0
2019-05-22 00:00:00,152.0,30848.0,0.106068465,0.89376945,5.0,142.0,0.0
2019-05-22 01:00:00,149.0,30449.0,0.112187592,0.887648199,5.0,142.0,1.0
2019-05-22 02:00:00,149.0,29869.0,0.113227761,0.886604841,5.0,142.0,2.0
2019-05-22 03:00:00,148.0,29632.0,0.111298596,0.888532667,5.0,142.0,3.0
2019-05-22 04:00:00,149.0,29941.0,0.112755085,0.88707792,5.0,142.0,4.0
2019-05-22 05:00:00,150.0,31152.0,0.11007319,0.889670005,5.0,142.0,5.0
2019-05-22 06:00:00,158.0,36031.0,0.093142017,0.906358414,5.0,142.0,6.0
2019-05-22 07:00:00,177.0,41030.0,0.080770168,0.918425542,5.0,142.0,7.0
2019-05-22 08:00:00,187.0,42268.0,0.076109586,0.922565534,5.0,142.0,8.0
2019-05-22 09:00:00,189.0,42254.0,0.074241492,0.923936195,5.0,142.0,9.0
2019-05-22 10:00:00,189.0,42381.0,0.08251339,0.915009084,5.0,142.0,10.0
2019-05-22 11:00:00,187.0,41964.0,0.087146125,0.909827471,5.0,142.0,11.0
2019-05-22 12:00:00,186.0,40864.0,0.093358457,0.903093187,5.0,142.0,12.0
2019-05-22 13:00:00,182.0,39742.0,0.101680841,0.893638971,5.0,142.0,13.0
2019-05-22 14:00:00,176.0,38307.0,0.115122562,0.879395411,5.0,142.0,14.0
2019-05-22 15:00:00,170.0,37501.0,0.128823231,0.864003627,5.0,142.0,15.0
2019-05-22 16:00:00,169.0,38095.0,0.139047119,0.85284158,5.0,142.0,16.0
2019-05-22 17:00:00,172.0,40025.0,0.139612742,0.85361649,5.0,142.0,17.0
2019-05-22 18:00:00,177.0,41834.0,0.131926184,0.863532055,5.0,142.0,18.0
2019-05-22 19:00:00,182.0,42437.0,0.126941113,0.870678889,5.0,142.0,19.0
2019-05-22 20:00:00,184.0,41678.0,0.128005183,0.871107059,5.0,142.0,20.0
2019-05-22 21:00:00,180.0,40956.0,0.124499463,0.875280789,5.0,142.0,21.0
2019-05-22 22:00:00,178.0,39689.0,0.13298395,0.86689007,5.0,142.0,22.0
2019-05-22 23:00:00,170.0,37618.0,0.141315328,0.858551757,5.0,142.0,23.0
2019-05-23 00:00:00,164.0,34909.0,0.153484775,0.846371996,5.0,143.0,0.0
2019-05-23 01:00:00,158.0,33746.0,0.154240503,0.845611332,5.0,143.0,1.0
2019-05-23 02:00:00,156.0,32967.0,0.155822489,0.844025844,5.0,143.0,2.0
2019-05-23 03:00:00,156.0,32520.0,0.152121771,0.847724477,5.0,143.0,3.0
2019-05-23 04:00:00,155.0,32819.0,0.14397148,0.855876169,5.0,143.0,4.0
2019-05-23 05:00:00,157.0,33874.0,0.136860129,0.862578969,5.0,143.0,5.0
2019-05-23 06:00:00,171.0,39311.0,0.110121849,0.888097479,5.0,143.0,6.0
2019-05-23 07:00:00,189.0,42847.0,0.099820291,0.896165426,5.0,143.0,7.0
2019-05-23 08:00:00,192.0,43262.0,0.099255698,0.893370625,5.0,143.0,8.0
2019-05-23 09:00:00,188.0,42195.0,0.104822846,0.883825098,5.0,143.0,9.0
2019-05-23 10:00:00,184.0,40599.0,0.112638242,0.8726077,5.0,143.0,10.0
2019-05-23 11:00:00,178.0,40128.0,0.111144338,0.872632576,5.0,143.0,11.0
2019-05-23 12:00:00,175.0,39505.0,0.113808379,0.869003924,5.0,143.0,12.0
2019-05-23 13:00:00,173.0,39531.0,0.115023652,0.867395209,5.0,143.0,13.0
2019-05-23 14:00:00,174.0,39522.0,0.112494307,0.870097667,5.0,143.0,14.0
2019-05-23 15:00:00,176.0,39643.0,0.111141942,0.872915773,5.0,143.0,15.0
2019-05-23 16:00:00,179.0,40224.0,0.107199682,0.879624105,5.0,143.0,16.0
2019-05-23 17:00:00,186.0,42664.0,0.098748359,0.891969811,5.0,143.0,17.0
2019-05-23 18:00:00,192.0,43710.0,0.093479753,0.900892244,5.0,143.0,18.0
2019-05-23 19:00:00,193.0,43419.0,0.089223612,0.908035653,5.0,143.0,19.0
2019-05-23 20:00:00,193.0,42665.0,0.085925231,0.913090355,5.0,143.0,20.0
2019-05-23 21:00:00,190.0,41795.0,0.09115923,0.908625434,5.0,143.0,21.0
2019-05-23 22:00:00,186.0,40675.0,0.099323909,0.900553165,5.0,143.0,22.0
2019-05-23 23:00:00,182.0,38904.0,0.107469669,0.89240181,5.0,143.0,23.0
2019-05-24 00:00:00,174.0,36256.0,0.121110989,0.878751103,5.0,144.0,0.0
2019-05-24 01:00:00,164.0,34084.0,0.134285882,0.865567422,5.0,144.0,1.0
2019-05-24 02:00:00,157.0,34007.0,0.140941571,0.858911401,5.0,144.0,2.0
